Big Model,Small Model,Dataset,Estimator,HC_File,Pearson_Max_Per_Row_Big,Pearson_Max_Per_Row_Small,Pearson_Max_Per_Row_Diff,Difference_Pearson_Max_Per_Row,Spearman_Max_Per_Row_Big,Spearman_Max_Per_Row_Small,Spearman_Max_Per_Row_Diff,Difference_Spearman_Max_Per_Row,Partial_Pearson_Max_Per_Row_Big,Partial_Pearson_Max_Per_Row_Small,Partial_Pearson_Max_Per_Row_Diff,Pearson_Max_Per_Row_Big_Q50,Partial_Pearson_Max_Per_Row_Big_Q50,Pearson_Max_Per_Row_Small_Q50,Partial_Pearson_Max_Per_Row_Small_Q50,Pearson_Max_Per_Row_Diff_Q50,Partial_Pearson_Max_Per_Row_Diff_Q50,Pearson_Max_Per_Row_Big_Q90,Partial_Pearson_Max_Per_Row_Big_Q90,Pearson_Max_Per_Row_Small_Q90,Partial_Pearson_Max_Per_Row_Small_Q90,Pearson_Max_Per_Row_Diff_Q90,Partial_Pearson_Max_Per_Row_Diff_Q90,Avg_HC_Max_Per_Row,Median_HC_Max_Per_Row
Qwen,Qwen Small,hellaswag,StudentT,hc_values_per_expert_standard_1_new.parquet,-0.11070436083941906,-0.12391970551606199,0.024444515401453724,-0.1351488762408728,-0.04631219666511454,-0.11093966480443154,0.09381004407088431,-0.14012224073599885,0.03360105689727135,0.042501238184795356,-0.015543812536157003,-0.05659169227184089,0.06650080612352456,-0.0850637207988155,0.06450003872263625,0.0836902737845293,-0.019888910497682606,0.03667585796573529,0.06080801367190753,0.026869128416331718,0.075103863895653,0.008464019913621511,-0.04403723984819473,10.94956903029857,10.395696010662396
Qwen,Qwen Small,hellaswag,StudentT,hc_values_per_expert_hat_1_new.parquet,-0.019464733462997506,-0.019124817711797346,-0.0004682673635102333,-0.018996466099487273,-0.05339936712772114,-0.07663373358679243,0.03846175692757418,-0.09186112405529531,0.02024491545712565,0.026510009329986012,-0.010948095525603399,0.014447972444190344,0.045077342278098974,0.003015710877517835,0.041334809578495536,0.019504674526350692,-0.00830767992269606,0.019320624246802694,0.028134910131046548,0.007920561449467782,0.026829148566014125,0.016371643019829588,-0.005211109577208583,3.5715766834038316,3.2727366169060126
Qwen,Qwen Small,hellaswag,StudentT,hc_values_map_agg_hat_1_new.parquet,0.1555048270884692,0.1379717777983183,0.030256191396525866,0.12524863569194333,0.11123741717806483,0.14400003187715238,-0.005541479618157856,0.11677889679622269,0.005651251167841992,-0.026453536025273824,0.055501709162313104,0.0850858100654685,-0.026630422294940632,0.07664657281838655,-0.07266079749864586,-0.013829776965176961,0.10910547100069723,-0.12431684700394757,-0.151350360184835,-0.2134105097455561,-0.2292498726431795,0.20508778837797048,0.1917444572412674,0.010796997083049448,0.0867739585529845
Qwen,Qwen Small,hellaswag,StudentT,hc_values_map_agg_standard_1_new.parquet,0.1484940780466404,0.1322320899419607,0.028032105897026958,0.12046197214961343,0.10826251415810556,0.13897291399701464,-0.002149851863858686,0.11041236602196425,0.0017010376779016078,-0.028047784973618185,0.05143449501028015,0.08158364623239725,-0.027858806043755714,0.07370308051040511,-0.07185968979402162,-0.013722348393307606,0.10515898381566845,-0.12527820877693419,-0.15203881544050005,-0.21127966980905016,-0.22642234711316445,0.1994480589154155,0.1852005157171659,0.08363327759029336,0.08677651094528677
Qwen,Qwen Small,hellaswag,StudentTSkewed,hc_values_per_expert_standard_1_new.parquet,-0.001541411791986812,0.0012180699765008307,-0.004926887477633235,0.0033854756856464227,0.03071914408088242,0.05972928090044153,-0.028918901967365622,0.059638046048248045,-0.03919727585036318,-0.0448406978966365,0.010213275425195633,0.0371307197099057,-0.005422333494329992,0.02941722395326104,-0.01883317177706806,0.0027737438105529776,0.031240833887378985,0.05283431943829347,0.05741735949647319,0.02846709554995483,0.04099204432128472,0.0317611601783027,0.015304738496733172,2.8693722965062056,1.7509017208049507
Qwen,Qwen Small,hellaswag,StudentTSkewed,hc_values_per_expert_hat_1_new.parquet,0.050727074420232464,0.05139033687413849,-0.001551726663939817,0.05227880108417228,0.060378579252840577,0.0948604025480894,-0.027346872557668406,0.08772545181050898,0.039326744357486336,0.03728086096844139,0.0034839303613305003,0.04865870702637701,0.03501996079830704,0.04472808378714352,0.029612535544803482,-0.009866233637641005,-0.001402531244407608,-0.0005232642726163894,-0.002834307196526251,-0.03579738211881304,-0.035006332598417934,0.06755430041079222,0.06230557631115026,2.1131699187858857,1.436439417515276
Qwen,Qwen Small,hellaswag,StudentTSkewed,hc_values_map_agg_hat_1_new.parquet,0.1511220739621982,0.13370061851576343,0.030088021325862753,0.12103405263633546,0.1100240588627386,0.14150605902313954,-0.0033699669847793443,0.11339402584751794,0.004114580632034926,-0.027245183556765664,0.05422654294675112,0.08208973371375948,-0.027618782152035764,0.0733063503593491,-0.07304255638237489,-0.011941229191687445,0.1081588578154213,-0.12546037991738884,-0.1523523378082539,-0.212639434533539,-0.22825657868477475,0.20174944481865537,0.18819949539259365,0.9138051572476188,0.9451177596265009
Qwen,Qwen Small,hellaswag,StudentTSkewed,hc_values_map_agg_standard_1_new.parquet,0.14647025806045233,0.1303181613664199,0.027850015976117075,0.11862024208433525,0.10891489670972093,0.13979014019599048,-0.0023884624157817693,0.1113033591255027,0.0010779291645815002,-0.028256452790546362,0.05072893761998735,0.08058215582593611,-0.027899573857550306,0.07259572897526767,-0.07164684161395271,-0.013111121739271297,0.10463459799820911,-0.12374873907800299,-0.15045105673107825,-0.20877398093847271,-0.22390235882898665,0.19715398927256841,0.18296584110191452,0.9684015399824137,0.9484328712141805
Qwen,Qwen Small,hellaswag,KDE,hc_values_per_expert_standard_1_new.parquet,0.12432061282960433,0.1319729147130586,-0.0145876226546986,0.13890823548430292,0.08360216686654068,0.12288322864645987,-0.024242877963985648,0.10784504483052633,0.10641814813507415,0.10679153913687539,-0.0012343950364773607,0.10533597680330195,0.06326130385156754,0.121501094149771,0.075385149327187,-0.07528284253223183,-0.05013816707989376,-0.018344371331708915,-0.11410495107943022,-0.0526298903718516,-0.17814991881482795,0.07065847027411848,0.14947236003934036,0.321086643948338,0.2782572202067233
Qwen,Qwen Small,hellaswag,KDE,hc_values_per_expert_hat_1_new.parquet,0.14729664069290088,0.1515439085027524,-0.008659712446989758,0.15595635313989065,0.08644392922596814,0.12402883182452387,-0.0207048159556856,0.10714874518165374,0.13263568753672356,0.13043519183384839,0.003218696291949394,0.11572126285681567,0.08033782739470934,0.12962022018524924,0.09035551111870849,-0.07426940933220677,-0.05196685430843527,-0.033810038191170025,-0.10885356383614664,-0.08617838467516586,-0.18581497094686597,0.10954753398019143,0.17234115185898072,-0.004671987315504936,0.27648566212107806
